scorer,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000,DLC_dlcrnetms5_Final Apr5shuffle0_10000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3
bodyparts,snout,snout,snout,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase,snout,snout,snout,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase,snout,snout,snout,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
23461,,,,,,,,,,,,,,,,,,,,,,,,,635.314,88.251,0.9990000128746033,516.603,132.885,0.5630000233650208,523.892,146.978,0.3619999885559082,,,0.0
23462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23463,,,,,,,,,,,,,,,,,,,,,,,,,622.188,84.477,0.9890000224113464,521.386,147.545,0.18299999833106995,525.02,147.503,0.4569999873638153,,,0.0
23464,,,,,,,,,,,,,,,,,,,,,,,,,630.705,83.852,1.0,571.734,107.548,0.12300000339746475,531.466,147.84,0.1550000011920929,,,0.0
23465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23472,,,,,,,,,,,,,,,,,,,,,,,,,621.335,84.875,0.996999979019165,521.125,148.66,0.8410000205039978,531.098,148.058,0.17399999499320984,,,0.0
23473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23474,,,,,,,,,,,,,,,,,,,,,,,,,610.687,84.319,0.9980000257492065,529.754,148.764,0.9959999918937683,539.67,163.077,0.24500000476837158,,,0.0
23475,,,,,,,,,,,,,,,,,,,,,,,,,611.779,84.54,0.9750000238418579,533.266,147.986,0.9789999723434448,539.197,163.513,0.5669999718666077,,,0.0
23476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23495,,,,,,,,,,,,,,,,,,,,,,,,,528.989,105.343,0.9980000257492065,599.146,188.508,0.9829999804496765,571.06,180.56,0.9959999918937683,,,0.0
23496,,,,,,,,,,,,,,,,,,,,,,,,,526.486,101.514,0.9980000257492065,539.943,147.563,0.1940000057220459,557.262,163.353,0.7009999752044678,,,0.0
23497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23503,,,,,,,,,,,,,,,,,,,,,,,,,599.316,245.115,0.9980000257492065,553.833,244.623,0.9300000071525574,604.4,258.561,0.16699999570846558,,,0.0
23504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23505,,,,,,,,,,,,,,,,,,,,,,,,,595.696,247.858,0.9980000257492065,571.809,251.269,0.20399999618530273,604.178,258.255,0.1379999965429306,,,0.0
23506,,,,,,,,,,,,,,,,,,,,,,,,,595.389,247.248,0.9879999756813049,571.519,251.216,0.5479999780654907,603.473,257.601,0.460999995470047,,,0.0
23507,,,,,,,,,,,,,,,,,,,,,,,,,595.803,246.806,0.9900000095367432,571.445,251.327,0.27900001406669617,603.569,257.771,0.39500001072883606,,,0.0
23508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23525,332.808,217.758,0.902999997138977,356.122,178.268,0.8650000095367432,363.207,187.166,0.7639999985694885,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
23526,343.335,149.739,0.9990000128746033,348.922,170.948,0.30799999833106995,359.863,181.633,0.9980000257492065,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
23527,339.14,146.929,0.9959999918937683,308.226,188.07,0.8109999895095825,357.518,181.778,1.0,484.332,185.974,0.3199999928474426,,,,,,,,,,,,,,,,,,,,,,,,
23528,342.33,148.638,1.0,313.666,193.175,0.9829999804496765,361.398,183.142,1.0,474.777,180.703,0.10199999809265137,,,,,,,,,,,,,,,,,,,,,,,,
23529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23530,413.713,106.287,0.984000027179718,395.086,125.068,0.8700000047683716,394.251,141.29,0.9620000123977661,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
23531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23554,,,,,,,,,,,,,,,,,,,,,,,,,625.679,96.289,1.0,587.576,92.343,0.10100000351667404,562.914,189.163,0.9570000171661377,,,0.0
23555,,,,,,,,,,,,,,,,,,,,,,,,,631.054,100.825,1.0,571.459,108.199,0.16899999976158142,563.635,194.67,0.9800000190734863,,,0.0
23556,,,,,,,,,,,,,,,,,,,,,,,,,628.494,90.493,0.9919999837875366,506.832,139.795,0.32600000500679016,506.29,162.132,0.9369999766349792,,,0.0
23557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23559,,,,,,,,,,,,,,,,,,,,,,,,,596.163,202.659,0.9919999837875366,585.734,188.086,0.7170000076293945,562.888,186.355,0.9959999918937683,,,0.0
23560,,,,,,,,,,,,,,,,,,,,,,,,,596.583,201.636,0.9940000176429749,595.551,188.065,0.8679999709129333,564.969,185.976,0.9940000176429749,547.436,316.363,0.7440000176429749
23561,,,,,,,,,,,,,,,,,,,,,,,,,596.442,202.564,0.7649999856948853,596.63,187.982,0.9599999785423279,570.354,185.878,0.9959999918937683,538.411,315.01,0.9869999885559082
23562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23567,,,,,,,,,,,,,,,,,,,,,,,,,590.057,203.699,0.5529999732971191,532.841,118.478,0.9990000128746033,523.7,140.983,0.13699999451637268,,,0.0
23568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23569,,,,,,,,,,,,,,,,,,,,,,,,,593.451,200.329,0.9860000014305115,549.148,118.151,1.0,540.844,140.474,1.0,,,0.0
23570,,,,,,,,,,,,,,,,,,,,,,,,,590.36,198.699,0.9959999918937683,545.193,126.354,1.0,546.59,146.526,1.0,,,0.0
23571,,,,,,,,,,,,,,,,,,,,,,,,,581.88,201.38,0.9980000257492065,538.027,142.479,1.0,545.417,154.578,0.8330000042915344,,,0.0
23572,,,,,,,,,,,,,,,,,,,,,,,,,589.804,200.734,0.9819999933242798,538.988,141.105,0.9959999918937683,539.924,149.498,0.9490000009536743,,,0.0
23573,,,,,,,,,,,,,,,,,,,,,,,,,579.981,197.273,0.996999979019165,541.534,128.811,0.9980000257492065,539.376,149.568,1.0,,,0.0
23574,,,,,,,,,,,,,,,,,,,,,,,,,580.312,197.5,0.9890000224113464,539.17,131.306,0.9879999756813049,537.527,151.18,1.0,,,0.0
23575,,,,,,,,,,,,,,,,,,,,,,,,,589.553,201.504,0.9980000257492065,536.431,141.833,0.9980000257492065,545.858,148.872,0.9919999837875366,,,0.0
23576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23577,,,,,,,,,,,,,,,,,,,,,,,,,589.744,202.058,0.996999979019165,571.258,203.592,0.16200000047683716,565.534,245.02,0.8659999966621399,,,0.0
23578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23580,594.192,212.101,0.9789999723434448,565.12,203.206,0.6930000185966492,572.561,244.227,0.9919999837875366,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
23581,594.169,211.015,0.9980000257492065,555.524,204.138,0.4690000116825104,571.739,245.216,0.9629999995231628,,,0.0,,,,,,,,,,,,,619.894,109.647,1.0,537.469,131.428,0.9679999947547913,540.12,141.211,0.23100000619888306,,,0.0
23582,,,,,,,,,,,,,,,,,,,,,,,,,624.717,99.331,1.0,538.842,118.214,0.9990000128746033,533.263,138.892,0.9980000257492065,,,0.0
23583,,,,,,,,,,,,,,,,,,,,,,,,,628.429,93.652,0.9959999918937683,538.951,109.581,0.9990000128746033,528.642,141.442,0.968999981880188,,,0.0
23584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23593,,,,,,,,,,,,,,,,,,,,,,,,,622.904,82.341,0.9990000128746033,577.85,200.558,0.9509999752044678,564.761,185.165,0.9869999885559082,,,0.0
23594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23596,,,,,,,,,,,,,,,,,,,,,,,,,626.765,82.695,0.9990000128746033,521.178,147.918,0.3109999895095825,524.772,149.068,0.8460000157356262,,,0.0
23597,,,,,,,,,,,,,,,,,,,,,,,,,622.736,83.636,0.9990000128746033,507.443,147.482,0.9359999895095825,517.067,150.497,0.9660000205039978,,,0.0
23598,,,,,,,,,,,,,,,,,,,,,,,,,622.374,83.871,0.9990000128746033,507.643,140.448,0.21899999678134918,523.991,147.588,0.21400000154972076,,,0.0
23599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23600,,,,,,,,,,,,,,,,,,,,,,,,,621.648,83.544,0.9909999966621399,522.614,139.48,1.0,540.01,140.787,0.12800000607967377,,,0.0
23601,,,,,,,,,,,,,,,,,,,,,,,,,611.443,83.111,0.9210000038146973,534.682,132.86,0.9940000176429749,539.305,142.241,0.5619999766349792,,,0.0
23602,,,,,,,,,,,,,,,,,,,,,,,,,621.722,83.995,0.996999979019165,538.052,126.113,0.9980000257492065,545.765,138.261,0.6399999856948853,,,0.0
23603,,,,,,,,,,,,,,,,,,,,,,,,,541.135,122.078,0.996999979019165,491.675,139.976,0.9670000076293945,491.35,161.812,0.9440000057220459,,,0.0
23604,,,,,,,,,,,,,,,,,,,,,,,,,539.268,122.016,1.0,481.271,170.891,0.9789999723434448,476.806,188.126,0.9520000219345093,,,0.0
23605,,,,,,,,,,,,,,,,,,,,,,,,,531.199,122.578,0.9950000047683716,479.097,170.778,0.9959999918937683,476.498,187.433,0.8640000224113464,,,0.0
23606,,,,,,,,,,,,,,,,,,,,,,,,,529.478,121.95,0.9990000128746033,482.471,170.7,0.9570000171661377,477.368,188.642,0.9539999961853027,,,0.0
23607,,,,,,,,,,,,,,,,,,,,,,,,,526.678,121.375,0.9990000128746033,492.404,196.808,0.9860000014305115,491.524,213.074,0.8659999966621399,,,0.0
23608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23611,,,,,,,,,,,,,,,,,,,,,,,,,589.632,220.199,0.20900000631809235,564.03,219.864,0.2409999966621399,577.271,235.209,0.9980000257492065,,,0.0
23612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23615,,,,,,,,,,,,,,,,,,,,,,,,,596.436,213.771,0.9909999966621399,571.434,211.394,0.13300000131130219,573.006,236.379,0.5910000205039978,,,0.0
23616,,,,,,,,,,,,,,,,,,,,,,,,,595.133,213.308,0.9950000047683716,571.465,212.16,0.6209999918937683,573.036,236.091,0.6309999823570251,,,0.0
23617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23621,,,,,,,,,,,,,,,,,,,,,,,,,638.12,250.351,0.9309999942779541,604.205,252.083,0.21400000154972076,578.853,241.324,1.0,,,0.0
23622,,,,,,,,,,,,,,,,,,,,,,,,,638.057,249.375,0.9900000095367432,604.295,243.324,0.15600000321865082,578.355,242.064,1.0,532.767,357.996,0.8700000047683716
23623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23624,,,,,,,,,,,,,,,,,,,,,,,,,637.499,249.73,0.996999979019165,604.364,243.145,0.1899999976158142,578.951,243.758,1.0,,,0.0
23625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23671,,,,,,,,,,,,,,,,,,,,,,,,,589.154,248.342,0.9879999756813049,572.89,235.091,0.9599999785423279,572.985,252.126,0.2939999997615814,,,0.0
23672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23673,,,,,,,,,,,,,,,,,,,,,,,,,341.584,148.231,1.0,,,0.0,361.123,184.274,1.0,315.726,198.707,0.9980000257492065
23674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23676,,,,,,,,,,,,,,,,,,,,,,,,,1062.441,292.964,0.996999979019165,1081.83,291.663,0.7710000276565552,1083.065,308.987,0.7559999823570251,,,0.0
23677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23680,,,,,,,,,,,,,,,,,,,,,,,,,629.72,71.191,0.9990000128746033,534.227,90.864,0.9359999895095825,561.314,182.481,1.0,552.166,379.629,0.9950000047683716
23681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23682,,,,,,,,,,,,,,,,,,,,,,,,,530.497,114.797,0.5070000290870667,540.359,92.367,0.9649999737739563,534.491,107.441,0.996999979019165,,,0.0
23683,,,,,,,,,,,,,,,,,,,,,,,,,637.173,75.888,0.5139999985694885,540.859,92.806,0.9919999837875366,534.748,118.198,1.0,,,0.0
23684,,,,,,,,,,,,,,,,,,,,,,,,,628.618,75.28,0.9380000233650208,540.792,101.298,0.984000027179718,534.775,121.291,1.0,,,0.0
23685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23688,,,,,,,,,,,,,,,,,,,,,,,,,525.521,100.984,0.890999972820282,549.636,140.431,0.8140000104904175,546.019,170.449,0.9959999918937683,,,0.0
23689,,,,,,,,,,,,,,,,,,,,,,,,,525.084,106.475,0.5460000038146973,532.765,187.441,0.722000002861023,544.693,170.858,0.9860000014305115,562.7,380.013,0.996999979019165
23690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23692,,,,,,,,,,,,,,,,,,,,,,,,,524.614,117.144,0.8809999823570251,,,0.0,556.328,180.058,0.9129999876022339,553.837,379.416,0.9739999771118164
23693,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,539.021,179.825,0.21199999749660492,556.505,179.302,0.9599999785423279,552.9,375.779,0.9789999723434448
23694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23695,,,,,,,,,,,,,,,,,,,,,,,,,540.411,138.619,0.6620000004768372,597.314,188.544,0.47200000286102295,562.916,172.438,0.9990000128746033,547.741,374.659,0.968999981880188
23696,,,,,,,,,,,,,,,,,,,,,,,,,547.875,137.029,0.3070000112056732,548.796,131.989,0.925000011920929,564.037,172.839,0.9980000257492065,,,0.0
23697,,,,,,,,,,,,,,,,,,,,,,,,,515.576,139.466,0.6439999938011169,597.465,188.525,0.48100000619888306,565.972,173.976,0.9990000128746033,548.383,374.236,0.9399999976158142
23698,,,,,,,,,,,,,,,,,,,,,,,,,634.666,72.625,1.0,549.68,140.809,0.9139999747276306,556.221,170.582,0.9919999837875366,548.369,374.462,0.9449999928474426
23699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23700,,,,,,,,,,,,,,,,,,,,,,,,,510.589,138.535,0.996999979019165,601.696,189.904,0.8730000257492065,556.793,181.422,0.996999979019165,548.715,375.116,0.9580000042915344
